TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Model.Parser,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,177,0.3,2,6,14,185389,1575732746060,0.19402985074626866,1111110000001101111100000000000000000000000000000000000000000000000,0.15384615384615385,1100000000000000000000000000000000000000000000111111,1.0,11,0,0,2,1,0.06818181818181818,0000000000000000000000000000000000000000000000000000000000000000000000000000000000111111,1.0,11,1.0,111,1.0,111,0.15384615384615385,1100000000000000000000000000000000000000000000111111
