TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
view.Menu,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,335,0.3,2,54,208,473647,1575732746114,0.8566308243727598,111111111111111111111011111111111111111111111000000000011111110001110111111111111111111011111111111111111110000000011111111111100000000111111111001111111111011101111111111111111111111111111111111111111111111111111111111111111111111111111111110011111001111111111111111111111111111,0.8412698412698413,111111111011111111110011111101110111000001010111110110011011011011110111111111111111111111111111111111111111011111111111111111,1.0,111111111111111111111111111111,0,0,26,4,0.6484848484848484,111111111111111111111000011000011111111111111101011111111111000000000000000000000001111100000000000000000000000000000000000000011101111111111111110111111111111000000000011001111111000111111111110111111111110011011110010111111111001011110111111011111110000000000001111111111101111111111111101111111111111111111111111101111111111111,0.2923076923076923,00001101101011001000000000000000000110001001011011001100000100000,1.0,1111111111111111111111,0.6818181818181818,1011110100111111100110,0.8095238095238095,111111110111111111110011111100001011110111111000110110001111101011111101111111111111111111111111110111111111111111010011011111
